Simulation status;Solvent;Solvent temperature (K);Solvent pressure (bar);Reflux ratio col 1 (mole basis);Reflux ratio col 2 (mole basis);Solvent flowrate (kmol/hr);Mixture pressure (bar);Mixture temperature (K);Distillate rate col 1 (kmol/hr);Distillate rate col 2 (kmol/hr);Methanol purity (mole basis);Condensor 01 duty (kJ/hr);Condensor 02 duty (kJ/hr)
Warnings;2-4PDN;313.15;2;1.25;0.25;720;1;303.15;200;400;0.342296667;-21523863.9;-23834472.4
Warnings;2-4PDN;313.15;2;1.25;0.25;720;1;303.15;400;200;0.237594284;-40385605.7;-11612908.7
Warnings;2-4PDN;313.15;2;1.25;0.25;720;1;303.15;400;400;0.182876409;-40393504.7;-22345664.2
Warnings;2-4PDN;313.15;2;1.25;0.25;720;1;313.15;200;200;0.336647901;-21524188.4;-11864334.2
Warnings;2-4PDN;313.15;2;1.25;0.25;720;1;313.15;200;400;0.341963283;-21534367.4;-23828012.4
Warnings;2-4PDN;313.15;2;1.25;0.25;720;1;313.15;400;200;0.236983046;-40396178.8;-11605398.3
Warnings;2-4PDN;313.15;2;1.25;0.25;720;1;313.15;400;400;0.182425482;-40404215.9;-22332982.7
Warnings;2-4PDN;313.15;2;1.25;0.25;720;1;323.15;200;200;0.336307496;-21533874.8;-11861016.3
Warnings;2-4PDN;313.15;2;1.25;0.25;720;1;323.15;200;400;0.341619421;-21544023.7;-23821300
Warnings;2-4PDN;313.15;2;1.25;0.25;720;1;323.15;400;200;0.236347534;-40407651.1;-11597609.1
Warnings;2-4PDN;313.15;2;1.25;0.25;720;1;323.15;400;400;0.181960026;-40416043.9;-22319909.6
OK;2-4PDN;313.15;2;1.25;0.25;720;2;303.15;200;200;0.336992061;-21516467.7;-11867706.3
OK;2-4PDN;313.15;2;1.25;0.25;720;2;303.15;200;400;0.342296868;-21524707.2;-23834506.9
OK;2-4PDN;313.15;2;1.25;0.25;720;2;303.15;400;200;0.23759431;-40385606;-11612908.9
OK;2-4PDN;313.15;2;1.25;0.25;720;2;303.15;400;400;0.182876401;-40393502.2;-22345663.9
OK;2-4PDN;313.15;2;1.25;0.25;720;2;313.15;200;200;0.336647901;-21524188.4;-11864334.2
OK;2-4PDN;313.15;2;1.25;0.25;720;2;313.15;200;400;0.341963283;-21534367.4;-23828012.4
OK;2-4PDN;313.15;2;1.25;0.25;720;2;313.15;400;200;0.236983046;-40396178.8;-11605398.3
OK;2-4PDN;313.15;2;1.25;0.25;720;2;313.15;400;400;0.182425482;-40404215.9;-22332982.7
OK;2-4PDN;313.15;2;1.25;0.25;720;2;323.15;200;200;0.336307496;-21533874.8;-11861016.3
OK;2-4PDN;313.15;2;1.25;0.25;720;2;323.15;200;400;0.341619421;-21544023.7;-23821300
OK;2-4PDN;313.15;2;1.25;0.25;720;2;323.15;400;200;0.236347534;-40407651.1;-11597609.1
OK;2-4PDN;313.15;2;1.25;0.25;720;2;323.15;400;400;0.181960026;-40416043.9;-22319909.6
OK;2-4PDN;313.15;2;1.25;0.25;720;3;303.15;200;200;0.336992061;-21516467.7;-11867706.3
OK;2-4PDN;313.15;2;1.25;0.25;720;3;303.15;200;400;0.342296868;-21524707.2;-23834506.9
OK;2-4PDN;313.15;2;1.25;0.25;720;3;303.15;400;200;0.23759431;-40385606;-11612908.9
OK;2-4PDN;313.15;2;1.25;0.25;720;3;303.15;400;400;0.182876401;-40393502.2;-22345663.9
OK;2-4PDN;313.15;2;1.25;0.25;720;3;313.15;200;200;0.336647901;-21524188.4;-11864334.2
OK;2-4PDN;313.15;2;1.25;0.25;720;3;313.15;200;400;0.341963283;-21534367.4;-23828012.4
OK;2-4PDN;313.15;2;1.25;0.25;720;3;313.15;400;200;0.236983046;-40396178.8;-11605398.3
OK;2-4PDN;313.15;2;1.25;0.25;720;3;313.15;400;400;0.182425482;-40404215.9;-22332982.7
OK;2-4PDN;313.15;2;1.25;0.25;720;3;323.15;200;200;0.336307496;-21533874.8;-11861016.3
OK;2-4PDN;313.15;2;1.25;0.25;720;3;323.15;200;400;0.341619421;-21544023.7;-23821300
OK;2-4PDN;313.15;2;1.25;0.25;720;3;323.15;400;200;0.236347534;-40407651.1;-11597609.1
OK;2-4PDN;313.15;2;1.25;0.25;720;3;323.15;400;400;0.181960026;-40416043.9;-22319909.6
Warnings;2-4PDN;313.15;2;1.25;0.25;830;1;303.15;200;200;0.313087109;-22513423.5;-11767894.6
Warnings;2-4PDN;313.15;2;1.25;0.25;830;1;303.15;200;400;0.317467674;-22525106.3;-23618345.2
Warnings;2-4PDN;313.15;2;1.25;0.25;830;1;303.15;400;200;0.187165447;-41833260.2;-11056459.5
Warnings;2-4PDN;313.15;2;1.25;0.25;830;1;303.15;400;400;0.147790718;-41837959.9;-21327196.4
Warnings;2-4PDN;313.15;2;1.25;0.25;830;1;313.15;200;200;0.312887952;-22520270.2;-11765718.7
Warnings;2-4PDN;313.15;2;1.25;0.25;830;1;313.15;200;400;0.317261185;-22530950.3;-23614152.6
Warnings;2-4PDN;313.15;2;1.25;0.25;830;1;313.15;400;200;0.186691564;-41842096.8;-11050505.7
Warnings;2-4PDN;313.15;2;1.25;0.25;830;1;313.15;400;400;0.147431081;-41846436.2;-21317269.7
Warnings;2-4PDN;313.15;2;1.25;0.25;830;1;323.15;200;200;0.31267867;-22526202.9;-11763626.6
Warnings;2-4PDN;313.15;2;1.25;0.25;830;1;323.15;200;400;0.317048993;-22536569.1;-23609928.2
Warnings;2-4PDN;313.15;2;1.25;0.25;830;1;323.15;400;200;0.186201688;-41851332.6;-11044352.3
Warnings;2-4PDN;313.15;2;1.25;0.25;830;1;323.15;400;400;0.147059521;-41853124.5;-21306849.2
OK;2-4PDN;313.15;2;1.25;0.25;830;2;303.15;200;200;0.313114756;-22509252.5;-11767889.8
OK;2-4PDN;313.15;2;1.25;0.25;830;2;303.15;200;400;0.317463957;-22523118.3;-23618176.9
OK;2-4PDN;313.15;2;1.25;0.25;830;2;303.15;400;200;0.187166138;-41833409.1;-11056469.8
OK;2-4PDN;313.15;2;1.25;0.25;830;2;303.15;400;400;0.147791134;-41837915.1;-21327203.3
OK;2-4PDN;313.15;2;1.25;0.25;830;2;313.15;200;200;0.312887939;-22520270.8;-11765718.6
OK;2-4PDN;313.15;2;1.25;0.25;830;2;313.15;200;400;0.317261178;-22530951.2;-23614152.6
OK;2-4PDN;313.15;2;1.25;0.25;830;2;313.15;400;200;0.186691564;-41842096.8;-11050505.7
OK;2-4PDN;313.15;2;1.25;0.25;830;2;313.15;400;400;0.147431081;-41846436.2;-21317269.7
OK;2-4PDN;313.15;2;1.25;0.25;830;2;323.15;200;200;0.31267867;-22526202.9;-11763626.6
OK;2-4PDN;313.15;2;1.25;0.25;830;2;323.15;200;400;0.317048993;-22536569.1;-23609928.2
OK;2-4PDN;313.15;2;1.25;0.25;830;2;323.15;400;200;0.186201688;-41851332.6;-11044352.3
OK;2-4PDN;313.15;2;1.25;0.25;830;2;323.15;400;400;0.147059521;-41853124.5;-21306849.2
OK;2-4PDN;313.15;2;1.25;0.25;830;3;303.15;200;200;0.313114756;-22509252.5;-11767889.8
OK;2-4PDN;313.15;2;1.25;0.25;830;3;303.15;200;400;0.317463957;-22523118.3;-23618176.9
OK;2-4PDN;313.15;2;1.25;0.25;830;3;303.15;400;200;0.187166138;-41833409.1;-11056469.8
OK;2-4PDN;313.15;2;1.25;0.25;830;3;303.15;400;400;0.147791134;-41837915.1;-21327203.3
OK;2-4PDN;313.15;2;1.25;0.25;830;3;313.15;200;200;0.312887939;-22520270.8;-11765718.6
OK;2-4PDN;313.15;2;1.25;0.25;830;3;313.15;200;400;0.317261178;-22530951.2;-23614152.6
OK;2-4PDN;313.15;2;1.25;0.25;830;3;313.15;400;200;0.186691564;-41842096.8;-11050505.7
OK;2-4PDN;313.15;2;1.25;0.25;830;3;313.15;400;400;0.147431081;-41846436.2;-21317269.7
OK;2-4PDN;313.15;2;1.25;0.25;830;3;323.15;200;200;0.31267867;-22526202.9;-11763626.6
OK;2-4PDN;313.15;2;1.25;0.25;830;3;323.15;200;400;0.317048993;-22536569.1;-23609928.2
OK;2-4PDN;313.15;2;1.25;0.25;830;3;323.15;400;200;0.186201688;-41851332.6;-11044352.3
OK;2-4PDN;313.15;2;1.25;0.25;830;3;323.15;400;400;0.147059521;-41853124.5;-21306849.2
Warnings;2-4PDN;313.15;2;1.25;0.75;600;1;303.15;200;200;0.457000485;-20247689.8;-14554290.2
Warnings;2-4PDN;313.15;2;1.25;0.75;600;1;303.15;200;400;0.446694555;-20250079.9;-30223681.2
Warnings;2-4PDN;313.15;2;1.25;0.75;600;1;303.15;400;200;0.431682901;-38597951.1;-17083055.7
Warnings;2-4PDN;313.15;2;1.25;0.75;600;1;303.15;400;400;0.223639734;-38590884.7;-33007414.2
Warnings;2-4PDN;313.15;2;1.25;0.75;600;1;313.15;200;200;0.456384034;-20269864.1;-14550924.8
Warnings;2-4PDN;313.15;2;1.25;0.75;600;1;313.15;200;400;0.446127123;-20268475.9;-30213261.3
Warnings;2-4PDN;313.15;2;1.25;0.75;600;1;313.15;400;200;0.430537821;-38611031.9;-17072885.8
Warnings;2-4PDN;313.15;2;1.25;0.75;600;1;313.15;400;400;0.223098165;-38605470.8;-32985341.2
Warnings;2-4PDN;313.15;2;1.25;0.75;600;1;323.15;200;200;0.455723368;-20284315.5;-14546375.9
Warnings;2-4PDN;313.15;2;1.25;0.75;600;1;323.15;200;400;0.445528764;-20284793.6;-30201700.4
Warnings;2-4PDN;313.15;2;1.25;0.75;600;1;323.15;400;200;0.429136462;-38624484.3;-17060539.4
Warnings;2-4PDN;313.15;2;1.25;0.75;600;1;323.15;400;400;0.222529551;-38627844.9;-32962835.3
OK;2-4PDN;313.15;2;1.25;0.75;600;2;303.15;200;200;0.456998944;-20254002.7;-14555275.7
OK;2-4PDN;313.15;2;1.25;0.75;600;2;303.15;200;400;0.446707611;-20253453.5;-30224541
OK;2-4PDN;313.15;2;1.25;0.75;600;2;303.15;400;200;0.431684457;-38597952.6;-17083063.9
OK;2-4PDN;313.15;2;1.25;0.75;600;2;303.15;400;400;0.223639708;-38590830.2;-33007410.7
OK;2-4PDN;313.15;2;1.25;0.75;600;2;313.15;200;200;0.456384036;-20269863.7;-14550924.8
OK;2-4PDN;313.15;2;1.25;0.75;600;2;313.15;200;400;0.446127123;-20268475.8;-30213261.3
OK;2-4PDN;313.15;2;1.25;0.75;600;2;313.15;400;200;0.430537821;-38611031.9;-17072885.8
OK;2-4PDN;313.15;2;1.25;0.75;600;2;313.15;400;400;0.223098165;-38605470.8;-32985341.2
OK;2-4PDN;313.15;2;1.25;0.75;600;2;323.15;200;200;0.455723368;-20284315.5;-14546375.9
OK;2-4PDN;313.15;2;1.25;0.75;600;2;323.15;200;400;0.445528764;-20284793.6;-30201700.4
OK;2-4PDN;313.15;2;1.25;0.75;600;2;323.15;400;200;0.429136462;-38624484.3;-17060539.4
OK;2-4PDN;313.15;2;1.25;0.75;600;2;323.15;400;400;0.222529551;-38627844.9;-32962835.3
OK;2-4PDN;313.15;2;1.25;0.75;600;3;303.15;200;200;0.456998944;-20254002.7;-14555275.7
OK;2-4PDN;313.15;2;1.25;0.75;600;3;303.15;200;400;0.446707611;-20253453.5;-30224541
OK;2-4PDN;313.15;2;1.25;0.75;600;3;303.15;400;200;0.431684457;-38597952.6;-17083063.9
OK;2-4PDN;313.15;2;1.25;0.75;600;3;303.15;400;400;0.223639708;-38590830.2;-33007410.7
OK;2-4PDN;313.15;2;1.25;0.75;600;3;313.15;200;200;0.456384036;-20269863.7;-14550924.8
OK;2-4PDN;313.15;2;1.25;0.75;600;3;313.15;200;400;0.446127123;-20268475.8;-30213261.3
OK;2-4PDN;313.15;2;1.25;0.75;600;3;313.15;400;200;0.430537821;-38611031.9;-17072885.8
OK;2-4PDN;313.15;2;1.25;0.75;600;3;313.15;400;400;0.223098165;-38605470.8;-32985341.2
OK;2-4PDN;313.15;2;1.25;0.75;600;3;323.15;200;200;0.455723368;-20284315.5;-14546375.9
OK;2-4PDN;313.15;2;1.25;0.75;600;3;323.15;200;400;0.445528764;-20284793.6;-30201700.4
OK;2-4PDN;313.15;2;1.25;0.75;600;3;323.15;400;200;0.429136462;-38624484.3;-17060539.4
OK;2-4PDN;313.15;2;1.25;0.75;600;3;323.15;400;400;0.222529551;-38627844.9;-32962835.3
Warnings;2-4PDN;313.15;2;1.25;0.75;720;1;303.15;200;200;0.432802377;-21521718.9;-14815787.7
Warnings;2-4PDN;313.15;2;1.25;0.75;720;1;303.15;200;400;0.410567067;-21523863.9;-29356190.7
Warnings;2-4PDN;313.15;2;1.25;0.75;720;1;303.15;400;200;0.344936549;-40385605.7;-16531935.7
Warnings;2-4PDN;313.15;2;1.25;0.75;720;1;303.15;400;400;0.182877;-40393504.7;-31282833.5
Warnings;2-4PDN;313.15;2;1.25;0.75;720;1;313.15;200;200;0.432349828;-21524188.4;-14814964.8
Warnings;2-4PDN;313.15;2;1.25;0.75;720;1;313.15;200;400;0.41017161;-21534367.4;-29349733.4
Warnings;2-4PDN;313.15;2;1.25;0.75;720;1;313.15;400;200;0.344030664;-40396178.8;-16522140.5
Warnings;2-4PDN;313.15;2;1.25;0.75;720;1;313.15;400;400;0.182426075;-40404215.9;-31265077.7
Warnings;2-4PDN;313.15;2;1.25;0.75;720;1;323.15;200;200;0.431938845;-21533874.8;-14811055.4
Warnings;2-4PDN;313.15;2;1.25;0.75;720;1;323.15;200;400;0.409767594;-21544023.7;-29342712.6
Warnings;2-4PDN;313.15;2;1.25;0.75;720;1;323.15;400;200;0.343088855;-40407651.1;-16512000.8
Warnings;2-4PDN;313.15;2;1.25;0.75;720;1;323.15;400;400;0.18196062;-40416043.9;-31246773.6
OK;2-4PDN;313.15;2;1.25;0.75;720;2;303.15;200;200;0.432784149;-21516467.7;-14818031.7
OK;2-4PDN;313.15;2;1.25;0.75;720;2;303.15;200;400;0.410564913;-21524707.2;-29356391.8
OK;2-4PDN;313.15;2;1.25;0.75;720;2;303.15;400;200;0.344936597;-40385606;-16531935.8
OK;2-4PDN;313.15;2;1.25;0.75;720;2;303.15;400;400;0.182876993;-40393502.2;-31282833.1
OK;2-4PDN;313.15;2;1.25;0.75;720;2;313.15;200;200;0.432349828;-21524188.4;-14814964.8
OK;2-4PDN;313.15;2;1.25;0.75;720;2;313.15;200;400;0.41017161;-21534367.4;-29349733.4
OK;2-4PDN;313.15;2;1.25;0.75;720;2;313.15;400;200;0.344030664;-40396178.8;-16522140.5
OK;2-4PDN;313.15;2;1.25;0.75;720;2;313.15;400;400;0.182426075;-40404215.9;-31265077.7
OK;2-4PDN;313.15;2;1.25;0.75;720;2;323.15;200;200;0.431938845;-21533874.8;-14811055.4
OK;2-4PDN;313.15;2;1.25;0.75;720;2;323.15;200;400;0.409767594;-21544023.7;-29342712.6
OK;2-4PDN;313.15;2;1.25;0.75;720;2;323.15;400;200;0.343088855;-40407651.1;-16512000.8
OK;2-4PDN;313.15;2;1.25;0.75;720;2;323.15;400;400;0.18196062;-40416043.9;-31246773.6
OK;2-4PDN;313.15;2;1.25;0.75;720;3;303.15;200;200;0.432784149;-21516467.7;-14818031.7
OK;2-4PDN;313.15;2;1.25;0.75;720;3;303.15;200;400;0.410564913;-21524707.2;-29356391.8
OK;2-4PDN;313.15;2;1.25;0.75;720;3;303.15;400;200;0.344936597;-40385606;-16531935.8
OK;2-4PDN;313.15;2;1.25;0.75;720;3;303.15;400;400;0.182876993;-40393502.2;-31282833.1
OK;2-4PDN;313.15;2;1.25;0.75;720;3;313.15;200;200;0.432349828;-21524188.4;-14814964.8
OK;2-4PDN;313.15;2;1.25;0.75;720;3;313.15;200;400;0.41017161;-21534367.4;-29349733.4
OK;2-4PDN;313.15;2;1.25;0.75;720;3;313.15;400;200;0.344030664;-40396178.8;-16522140.5
OK;2-4PDN;313.15;2;1.25;0.75;720;3;313.15;400;400;0.182426075;-40404215.9;-31265077.7
OK;2-4PDN;313.15;2;1.25;0.75;720;3;323.15;200;200;0.431938845;-21533874.8;-14811055.4
OK;2-4PDN;313.15;2;1.25;0.75;720;3;323.15;200;400;0.409767594;-21544023.7;-29342712.6
OK;2-4PDN;313.15;2;1.25;0.75;720;3;323.15;400;200;0.343088855;-40407651.1;-16512000.8
OK;2-4PDN;313.15;2;1.25;0.75;720;3;323.15;400;400;0.18196062;-40416043.9;-31246773.6
Warnings;2-4PDN;313.15;2;1.25;0.75;830;1;303.15;200;200;0.410903535;-22513423.5;-15021856.9
Warnings;2-4PDN;313.15;2;1.25;0.75;830;1;303.15;200;400;0.379675754;-22525106.3;-29408191
Warnings;2-4PDN;313.15;2;1.25;0.75;830;1;303.15;400;200;0.273252647;-41833260.2;-15905419.8
Warnings;2-4PDN;313.15;2;1.25;0.75;830;1;303.15;400;400;0.147792002;-41837959.9;-29852756.6
Warnings;2-4PDN;313.15;2;1.25;0.75;830;1;313.15;200;200;0.410656272;-22520270.2;-15020168.6
Warnings;2-4PDN;313.15;2;1.25;0.75;830;1;313.15;200;400;0.379433698;-22530950.3;-29404595.1
Warnings;2-4PDN;313.15;2;1.25;0.75;830;1;313.15;400;200;0.27253724;-41842096.8;-15896222.1
Warnings;2-4PDN;313.15;2;1.25;0.75;830;1;313.15;400;400;0.147432369;-41846436.2;-29838847.1
Warnings;2-4PDN;313.15;2;1.25;0.75;830;1;323.15;200;200;0.41038808;-22526202.9;-15018275.1
Warnings;2-4PDN;313.15;2;1.25;0.75;830;1;323.15;200;400;0.379178797;-22536569.1;-29401027
Warnings;2-4PDN;313.15;2;1.25;0.75;830;1;323.15;400;200;0.271797764;-41851332.6;-15886713.8
Warnings;2-4PDN;313.15;2;1.25;0.75;830;1;323.15;400;400;0.147060813;-41853124.5;-29824244.5
OK;2-4PDN;313.15;2;1.25;0.75;830;2;303.15;200;200;0.410940662;-22509252.5;-15021889.8
OK;2-4PDN;313.15;2;1.25;0.75;830;2;303.15;200;400;0.379678646;-22523118.3;-29407965.6
OK;2-4PDN;313.15;2;1.25;0.75;830;2;303.15;400;200;0.27325337;-41833409.1;-15905389.8
OK;2-4PDN;313.15;2;1.25;0.75;830;2;303.15;400;400;0.147792418;-41837915.1;-29852766.2
OK;2-4PDN;313.15;2;1.25;0.75;830;2;313.15;200;200;0.410656257;-22520270.8;-15020168.5
OK;2-4PDN;313.15;2;1.25;0.75;830;2;313.15;200;400;0.379433683;-22530951.2;-29404595.1
OK;2-4PDN;313.15;2;1.25;0.75;830;2;313.15;400;200;0.27253724;-41842096.8;-15896222.2
OK;2-4PDN;313.15;2;1.25;0.75;830;2;313.15;400;400;0.147432369;-41846436.2;-29838847.1
OK;2-4PDN;313.15;2;1.25;0.75;830;2;323.15;200;200;0.41038808;-22526202.9;-15018275.1
OK;2-4PDN;313.15;2;1.25;0.75;830;2;323.15;200;400;0.379178797;-22536569.1;-29401027
OK;2-4PDN;313.15;2;1.25;0.75;830;2;323.15;400;200;0.271797764;-41851332.6;-15886713.8
OK;2-4PDN;313.15;2;1.25;0.75;830;2;323.15;400;400;0.147060813;-41853124.5;-29824244.5
OK;2-4PDN;313.15;2;1.25;0.75;830;3;303.15;200;200;0.410940662;-22509252.5;-15021889.8
OK;2-4PDN;313.15;2;1.25;0.75;830;3;303.15;200;400;0.379678646;-22523118.3;-29407965.6
OK;2-4PDN;313.15;2;1.25;0.75;830;3;303.15;400;200;0.27325337;-41833409.1;-15905389.8
OK;2-4PDN;313.15;2;1.25;0.75;830;3;303.15;400;400;0.147792418;-41837915.1;-29852766.2
OK;2-4PDN;313.15;2;1.25;0.75;830;3;313.15;200;200;0.410656257;-22520270.8;-15020168.5
OK;2-4PDN;313.15;2;1.25;0.75;830;3;313.15;200;400;0.379433683;-22530951.2;-29404595.1
OK;2-4PDN;313.15;2;1.25;0.75;830;3;313.15;400;200;0.27253724;-41842096.8;-15896222.2
OK;2-4PDN;313.15;2;1.25;0.75;830;3;313.15;400;400;0.147432369;-41846436.2;-29838847.1
OK;2-4PDN;313.15;2;1.25;0.75;830;3;323.15;200;200;0.41038808;-22526202.9;-15018275.1
OK;2-4PDN;313.15;2;1.25;0.75;830;3;323.15;200;400;0.379178797;-22536569.1;-29401027
OK;2-4PDN;313.15;2;1.25;0.75;830;3;323.15;400;200;0.271797764;-41851332.6;-15886713.8
OK;2-4PDN;313.15;2;1.25;0.75;830;3;323.15;400;400;0.147060813;-41853124.5;-29824244.5
Warnings;2-4PDN;313.15;2;1.25;1.25;600;1;303.15;200;200;0.490174032;-20247689.8;-15351170.7
Warnings;2-4PDN;313.15;2;1.25;1.25;600;1;303.15;200;400;0.44669477;-20250079.9;-38844845.9
Warnings;2-4PDN;313.15;2;1.25;1.25;600;1;303.15;400;200;0.447447334;-38597951.1;-20443188
Warnings;2-4PDN;313.15;2;1.25;1.25;600;1;303.15;400;400;0.223639737;-38590884.7;-42438277.6
Warnings;2-4PDN;313.15;2;1.25;1.25;600;1;313.15;200;200;0.489513374;-20269864.1;-15344005.2
Warnings;2-4PDN;313.15;2;1.25;1.25;600;1;313.15;200;400;0.446127339;-20268475.9;-38831406.7
Warnings;2-4PDN;313.15;2;1.25;1.25;600;1;313.15;400;200;0.446325964;-38611031.9;-20429289.6
Warnings;2-4PDN;313.15;2;1.25;1.25;600;1;313.15;400;400;0.223098169;-38605470.8;-42409897.2
Warnings;2-4PDN;313.15;2;1.25;1.25;600;1;323.15;200;200;0.488834863;-20284315.5;-15344119.5
Warnings;2-4PDN;313.15;2;1.25;1.25;600;1;323.15;200;400;0.445528982;-20284793.6;-38816491.3
Warnings;2-4PDN;313.15;2;1.25;1.25;600;1;323.15;400;200;0.444938312;-38624484.3;-20413406.8
Warnings;2-4PDN;313.15;2;1.25;1.25;600;1;323.15;400;400;0.222529554;-38627844.9;-42380960.3
OK;2-4PDN;313.15;2;1.25;1.25;600;2;303.15;200;200;0.490170849;-20254002.7;-15349100
OK;2-4PDN;313.15;2;1.25;1.25;600;2;303.15;200;400;0.446707825;-20253453.5;-38845959
OK;2-4PDN;313.15;2;1.25;1.25;600;2;303.15;400;200;0.44744916;-38597952.6;-20443177
OK;2-4PDN;313.15;2;1.25;1.25;600;2;303.15;400;400;0.223639711;-38590830.2;-42438273
OK;2-4PDN;313.15;2;1.25;1.25;600;2;313.15;200;200;0.489513376;-20269863.7;-15344005.2
OK;2-4PDN;313.15;2;1.25;1.25;600;2;313.15;200;400;0.446127339;-20268475.8;-38831406.7
OK;2-4PDN;313.15;2;1.25;1.25;600;2;313.15;400;200;0.446325964;-38611031.9;-20429289.6
OK;2-4PDN;313.15;2;1.25;1.25;600;2;313.15;400;400;0.223098169;-38605470.8;-42409897.2
OK;2-4PDN;313.15;2;1.25;1.25;600;2;323.15;200;200;0.488834863;-20284315.5;-15344119.5
OK;2-4PDN;313.15;2;1.25;1.25;600;2;323.15;200;400;0.445528982;-20284793.6;-38816491.3
OK;2-4PDN;313.15;2;1.25;1.25;600;2;323.15;400;200;0.444938312;-38624484.3;-20413406.8
OK;2-4PDN;313.15;2;1.25;1.25;600;2;323.15;400;400;0.222529554;-38627844.9;-42380960.3
OK;2-4PDN;313.15;2;1.25;1.25;600;3;303.15;200;200;0.490170849;-20254002.7;-15349100
OK;2-4PDN;313.15;2;1.25;1.25;600;3;303.15;200;400;0.446707825;-20253453.5;-38845959
OK;2-4PDN;313.15;2;1.25;1.25;600;3;303.15;400;200;0.447449161;-38597952.6;-20443177
OK;2-4PDN;313.15;2;1.25;1.25;600;3;303.15;400;400;0.223639711;-38590830.2;-42438273
OK;2-4PDN;313.15;2;1.25;1.25;600;3;313.15;200;200;0.489513376;-20269863.7;-15344005.2
OK;2-4PDN;313.15;2;1.25;1.25;600;3;313.15;200;400;0.446127339;-20268475.8;-38831406.7
OK;2-4PDN;313.15;2;1.25;1.25;600;3;313.15;400;200;0.446325964;-38611031.9;-20429289.6
OK;2-4PDN;313.15;2;1.25;1.25;600;3;313.15;400;400;0.223098169;-38605470.8;-42409897.2
OK;2-4PDN;313.15;2;1.25;1.25;600;3;323.15;200;200;0.488834863;-20284315.5;-15344119.5
OK;2-4PDN;313.15;2;1.25;1.25;600;3;323.15;200;400;0.445528982;-20284793.6;-38816491.3
OK;2-4PDN;313.15;2;1.25;1.25;600;3;323.15;400;200;0.444938312;-38624484.3;-20413406.8
OK;2-4PDN;313.15;2;1.25;1.25;600;3;323.15;400;400;0.222529554;-38627844.9;-42380960.3
Warnings;2-4PDN;313.15;2;1.25;1.25;720;1;303.15;200;200;0.470925982;-21521718.9;-15673289.2
Warnings;2-4PDN;313.15;2;1.25;1.25;720;1;303.15;200;400;0.41057187;-21523863.9;-37569443.6
Warnings;2-4PDN;313.15;2;1.25;1.25;720;1;303.15;400;200;0.36561556;-40385605.7;-19050401.7
Warnings;2-4PDN;313.15;2;1.25;1.25;720;1;303.15;400;400;0.182877003;-40393504.7;-40220585.4
Warnings;2-4PDN;313.15;2;1.25;1.25;720;1;313.15;200;200;0.470425011;-21524188.4;-15670160.3
Warnings;2-4PDN;313.15;2;1.25;1.25;720;1;313.15;200;400;0.410176455;-21534367.4;-37560341.1
Warnings;2-4PDN;313.15;2;1.25;1.25;720;1;313.15;400;200;0.364718143;-40396178.8;-19041715.7
Warnings;2-4PDN;313.15;2;1.25;1.25;720;1;313.15;400;400;0.182426077;-40404215.9;-40197748.9
Warnings;2-4PDN;313.15;2;1.25;1.25;720;1;323.15;200;200;0.469974589;-21533874.8;-15667977.3
Warnings;2-4PDN;313.15;2;1.25;1.25;720;1;323.15;200;400;0.409772494;-21544023.7;-37550272.7
Warnings;2-4PDN;313.15;2;1.25;1.25;720;1;323.15;400;200;0.363781889;-40407651.1;-19032980.4
Warnings;2-4PDN;313.15;2;1.25;1.25;720;1;323.15;400;400;0.181960622;-40416043.9;-40174207.1
OK;2-4PDN;313.15;2;1.25;1.25;720;2;303.15;200;200;0.470883129;-21516467.7;-15672462.6
OK;2-4PDN;313.15;2;1.25;1.25;720;2;303.15;200;400;0.410569705;-21524707.2;-37569871.9
OK;2-4PDN;313.15;2;1.25;1.25;720;2;303.15;400;200;0.365615606;-40385606;-19050399.7
OK;2-4PDN;313.15;2;1.25;1.25;720;2;303.15;400;400;0.182876995;-40393502.2;-40220584.9
OK;2-4PDN;313.15;2;1.25;1.25;720;2;313.15;200;200;0.470425011;-21524188.4;-15670160.3
OK;2-4PDN;313.15;2;1.25;1.25;720;2;313.15;200;400;0.410176455;-21534367.4;-37560341.1
OK;2-4PDN;313.15;2;1.25;1.25;720;2;313.15;400;200;0.364718143;-40396178.8;-19041715.7
OK;2-4PDN;313.15;2;1.25;1.25;720;2;313.15;400;400;0.182426077;-40404215.9;-40197748.9
OK;2-4PDN;313.15;2;1.25;1.25;720;2;323.15;200;200;0.469974589;-21533874.8;-15667977.3
OK;2-4PDN;313.15;2;1.25;1.25;720;2;323.15;200;400;0.409772494;-21544023.7;-37550272.7
OK;2-4PDN;313.15;2;1.25;1.25;720;2;323.15;400;200;0.363781889;-40407651.1;-19032980.4
OK;2-4PDN;313.15;2;1.25;1.25;720;2;323.15;400;400;0.181960622;-40416043.9;-40174207.1
OK;2-4PDN;313.15;2;1.25;1.25;720;3;303.15;200;200;0.470883129;-21516467.7;-15672462.6
OK;2-4PDN;313.15;2;1.25;1.25;720;3;303.15;200;400;0.410569705;-21524707.2;-37569871.9
OK;2-4PDN;313.15;2;1.25;1.25;720;3;303.15;400;200;0.365615606;-40385606;-19050399.7
OK;2-4PDN;313.15;2;1.25;1.25;720;3;303.15;400;400;0.182876995;-40393502.2;-40220584.9
OK;2-4PDN;313.15;2;1.25;1.25;720;3;313.15;200;200;0.470425011;-21524188.4;-15670160.3
