Name,Abbreviation,Type,Formula,PCO2 [kPa],Temp [K],CA [M],α [molCO2 molamine-1],References
serinol,SE,Primary,C3H9NO2,26.229,313.15,2.138874993,0.535,Bougie et al (2013)
serinol,SE,Primary,C3H9NO2,65.766,313.15,2.138874993,0.62,Bougie et al (2013)
serinol,SE,Primary,C3H9NO2,142.757,313.15,2.138874993,0.689,Bougie et al (2013)
serinol,SE,Primary,C3H9NO2,339.104,313.15,2.138874993,0.786,Bougie et al (2013)
serinol,SE,Primary,C3H9NO2,4.907,313.15,0.958525494,0.391,Bougie et al (2013)
serinol,SE,Primary,C3H9NO2,32.563,313.15,0.958525494,0.542,Bougie et al (2013)
serinol,SE,Primary,C3H9NO2,71.969,313.15,0.958525494,0.645,Bougie et al (2013)
serinol,SE,Primary,C3H9NO2,167.899,313.15,0.958525494,0.753,Bougie et al (2013)
serinol,SE,Primary,C3H9NO2,304.345,313.15,0.958525494,0.843,Bougie et al (2013)
serinol,SE,Primary,C3H9NO2,551.675,313.15,0.958525494,0.948,Bougie et al (2013)
serinol,SE,Primary,C3H9NO2,15.19875,313.15,3.2927592224698,0.48,Puxty et. al (2009)
serinol,SE,Primary,C3H9NO2,1017.604,313.15,3.0,0.548,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1363.814,313.15,3.0,0.631,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1721.76,313.15,3.0,0.735,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,2067.971,313.15,3.0,0.844,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1023.472,313.15,2.0,0.809,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1375.55,313.15,2.0,0.934,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1727.628,313.15,2.0,0.99,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,2073.839,313.15,2.0,1.221,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1026.406,313.15,1.0,1.031,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1375.55,313.15,1.0,1.311,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1721.76,313.15,1.0,1.526,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,2067.971,313.15,1.0,1.639,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1027.481,333.15,1.0,0.838,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1375.573,333.15,1.0,0.989,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1720.611,333.15,1.0,1.093,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,2062.595,333.15,1.0,1.136,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1030.534,353.15,1.0,0.656,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1378.626,353.15,1.0,0.813,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1720.611,353.15,1.0,0.885,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,2068.702,353.15,1.0,1.098,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1030.534,333.15,2.0,0.685,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1378.626,333.15,2.0,0.787,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1723.664,333.15,2.0,0.849,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,2068.702,333.15,2.0,0.907,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1036.641,353.15,2.0,0.655,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1378.626,353.15,2.0,0.764,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1720.611,353.15,2.0,0.802,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,2065.649,353.15,2.0,0.873,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1378.626,333.15,3.0,0.565,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1723.664,333.15,3.0,0.613,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,2068.702,333.15,3.0,0.671,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1033.588,353.15,3.0,0.473,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1381.679,353.15,3.0,0.513,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,1723.664,353.15,3.0,0.551,Samat et al (2018)
serinol,SE,Primary,C3H9NO2,2068.702,353.15,3.0,0.611,Samat et al (2018)
tetraethylenepentamine,TEPA,Polyamine,C8H23N5,2.9,298.15,2.0,2.12,Muchan et al (2017)
tetraethylenepentamine,TEPA,Polyamine,C8H23N5,4.9,298.15,2.0,2.22,Muchan et al (2017)
tetraethylenepentamine,TEPA,Polyamine,C8H23N5,9.8,298.15,2.0,2.29,Muchan et al (2017)
tetraethylenepentamine,TEPA,Polyamine,C8H23N5,9.4,313.15,2.0,2.06,Muchan et al (2017)
tetraethylenepentamine,TEPA,Polyamine,C8H23N5,14.0,313.15,2.0,2.14,Muchan et al (2017)
tetraethylenepentamine,TEPA,Polyamine,C8H23N5,18.7,313.15,2.0,2.23,Muchan et al (2017)
tetraethylenepentamine,TEPA,Polyamine,C8H23N5,23.5,313.15,2.0,2.31,Muchan et al (2017)
tetraethylenepentamine,TEPA,Polyamine,C8H23N5,57.0,333.15,2.0,2.02,Muchan et al (2017)
tetraethylenepentamine,TEPA,Polyamine,C8H23N5,69.2,333.15,2.0,2.12,Muchan et al (2017)
tetraethylenepentamine,TEPA,Polyamine,C8H23N5,81.4,333.15,2.0,2.24,Muchan et al (2017)
triethanolamine,TEA,Tertiary,C6H15NO3,1.621,313.15,2.0,0.084,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,6.721,313.15,2.0,0.128,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,9.834,313.15,2.0,0.17,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,15.539,313.15,2.0,0.208,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,38.079,313.15,2.0,0.348,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,100.463,313.15,2.0,0.542,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,2.648,333.15,2.0,0.079,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,8.859,333.15,2.0,0.115,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,34.984,333.15,2.0,0.209,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,56.997,333.15,2.0,0.246,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,63.403,333.15,2.0,0.26,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,96.917,333.15,2.0,0.346,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,159.464,333.15,2.0,0.491,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,5.697,353.15,2.0,0.067,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,8.348,353.15,2.0,0.081,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,21.538,353.15,2.0,0.112,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,46.965,353.15,2.0,0.139,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,105.505,353.15,2.0,0.183,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,147.677,353.15,2.0,0.195,Chung et al (2010)
triethanolamine,TEA,Tertiary,C6H15NO3,15.0,313.15,2.0108855940156,0.39,El Hadri et al (2016)
triethanolamine,TEA,Tertiary,C6H15NO3,15.19875,313.15,2.0108855940156,0.24,Puxty et. al (2009)
triethanolamine,TEA,Tertiary,C6H15NO3,1.263,313.15,2.0108855940156,0.035,Rayer et al (2014)
triethanolamine,TEA,Tertiary,C6H15NO3,5.279,313.15,2.0108855940156,0.078,Rayer et al (2014)
triethanolamine,TEA,Tertiary,C6H15NO3,11.593,313.15,2.0108855940156,0.131,Rayer et al (2014)
triethanolamine,TEA,Tertiary,C6H15NO3,30.079,313.15,2.0108855940156,0.218,Rayer et al (2014)
triethanolamine,TEA,Tertiary,C6H15NO3,87.922,313.15,2.0108855940156,0.384,Rayer et al (2014)
triethanolamine,TEA,Tertiary,C6H15NO3,20.3,298.15,2.0,0.38,Xiao et al (2016)
triethanolamine,TEA,Tertiary,C6H15NO3,30.4,303.15,2.0,0.377,Xiao et al (2016)
triethanolamine,TEA,Tertiary,C6H15NO3,15.0,298.15,2.0,0.336,Xiao et al (2016)
triethanolamine,TEA,Tertiary,C6H15NO3,15.0,303.15,2.0,0.32,Xiao et al (2016)
triethanolamine,TEA,Tertiary,C6H15NO3,15.0,308.15,2.0,0.246,Xiao et al (2016)
triethanolamine,TEA,Tertiary,C6H15NO3,15.0,313.15,2.0,0.208,Xiao et al (2016)
triethylamine,TE,Tertiary,C6H15N,15.0,298.15,0.7,0.894,Xiao et al (2016)
triethylamine,TE,Tertiary,C6H15N,15.0,303.15,0.7,0.914,Xiao et al (2016)
triethylamine,TE,Tertiary,C6H15N,15.0,308.15,0.7,0.923,Xiao et al (2016)
triethylamine,TE,Tertiary,C6H15N,15.0,313.15,0.7,0.941,Xiao et al (2016)
triethylenetetramine,TETA,Polyamine,C6H18N4,4.9,298.15,2.0,1.76,Muchan et al (2017)
triethylenetetramine,TETA,Polyamine,C6H18N4,6.9,298.15,2.0,1.82,Muchan et al (2017)
triethylenetetramine,TETA,Polyamine,C6H18N4,9.8,298.15,2.0,1.9,Muchan et al (2017)
triethylenetetramine,TETA,Polyamine,C6H18N4,9.4,313.15,2.0,1.64,Muchan et al (2017)
triethylenetetramine,TETA,Polyamine,C6H18N4,14.0,313.15,2.0,1.75,Muchan et al (2017)
triethylenetetramine,TETA,Polyamine,C6H18N4,18.7,313.15,2.0,1.86,Muchan et al (2017)
triethylenetetramine,TETA,Polyamine,C6H18N4,23.5,313.15,2.0,1.88,Muchan et al (2017)
triethylenetetramine,TETA,Polyamine,C6H18N4,57.0,333.15,2.0,1.74,Muchan et al (2017)
triethylenetetramine,TETA,Polyamine,C6H18N4,69.2,333.15,2.0,1.79,Muchan et al (2017)
triethylenetetramine,TETA,Polyamine,C6H18N4,81.4,333.15,2.0,1.83,Muchan et al (2017)
triethylenetetramine,TETA,Polyamine,C6H18N4,41.1,313.15,2.0515064895989,1.864,Tzirakis et al (2021)
triethylenetetramine,TETA,Polyamine,C6H18N4,58.9,313.15,2.0515064895989,1.919,Tzirakis et al (2021)
triethylenetetramine,TETA,Polyamine,C6H18N4,153.9,313.15,2.0515064895989,2.01,Tzirakis et al (2021)
triethylenetetramine,TETA,Polyamine,C6H18N4,246.3,313.15,2.0515064895989,2.077,Tzirakis et al (2021)
triethylenetetramine,TETA,Polyamine,C6H18N4,433.5,313.15,2.0515064895989,2.132,Tzirakis et al (2021)
triethylenetetramine,TETA,Polyamine,C6H18N4,698.2,313.15,2.0515064895989,2.18,Tzirakis et al (2021)
triethylenetetramine,TETA,Polyamine,C6H18N4,87.7,333.15,2.0515064895989,1.815,Tzirakis et al (2021)
triethylenetetramine,TETA,Polyamine,C6H18N4,111.8,333.15,2.0515064895989,1.874,Tzirakis et al (2021)
triethylenetetramine,TETA,Polyamine,C6H18N4,224.6,333.15,2.0515064895989,1.932,Tzirakis et al (2021)
triethylenetetramine,TETA,Polyamine,C6H18N4,329.0,333.15,2.0515064895989,1.991,Tzirakis et al (2021)
triethylenetetramine,TETA,Polyamine,C6H18N4,538.8,333.15,2.0515064895989,2.03,Tzirakis et al (2021)
triethylenetetramine,TETA,Polyamine,C6H18N4,820.9,333.15,2.0515064895989,2.089,Tzirakis et al (2021)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,2.4,313.15,0.52282660978313,0.319,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,8.4,313.15,0.52282660978313,0.421,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,11.4,313.15,0.52282660978313,0.457,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,17.8,313.15,0.52282660978313,0.517,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,29.4,313.15,0.52282660978313,0.64,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,31.9,313.15,0.52282660978313,0.599,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,116.9,313.15,0.52282660978313,0.858,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,230.5,313.15,0.52282660978313,1.04,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,542.2,313.15,0.52282660978313,1.224,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,1644.6,313.15,0.52282660978313,1.41,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,2821.6,313.15,0.52282660978313,1.45,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,10.5,323.15,0.52282660978313,0.386,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,29.4,323.15,0.52282660978313,0.475,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,43.2,323.15,0.52282660978313,0.524,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,65.3,323.15,0.52282660978313,0.61,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,137.4,323.15,0.52282660978313,0.791,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,225.0,323.15,0.52282660978313,0.898,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,333.2,323.15,0.52282660978313,0.994,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,593.9,323.15,0.52282660978313,1.154,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,1008.2,323.15,0.52282660978313,1.251,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,1516.4,323.15,0.52282660978313,1.338,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,1921.0,323.15,0.52282660978313,1.378,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,7.4,333.15,0.52282660978313,0.3,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,10.3,333.15,0.52282660978313,0.318,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,12.2,333.15,0.52282660978313,0.342,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,23.4,333.15,0.52282660978313,0.382,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,36.4,333.15,0.52282660978313,0.424,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,120.7,333.15,0.52282660978313,0.681,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,173.1,333.15,0.52282660978313,0.751,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,242.1,333.15,0.52282660978313,0.823,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,369.6,333.15,0.52282660978313,0.909,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,611.7,333.15,0.52282660978313,1.041,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,1183.2,333.15,0.52282660978313,1.204,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,1854.0,333.15,0.52282660978313,1.27,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,22.0,313.15,1.0456532195663,0.298,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,37.6,313.15,1.0456532195663,0.364,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,50.4,313.15,1.0456532195663,0.424,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,153.3,313.15,1.0456532195663,0.796,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,183.6,313.15,1.0456532195663,0.801,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,265.0,313.15,1.0456532195663,0.891,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,391.0,313.15,1.0456532195663,0.97,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,585.6,313.15,1.0456532195663,1.043,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,868.3,313.15,1.0456532195663,1.078,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,1646.0,313.15,1.0456532195663,1.14,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,2057.6,313.15,1.0456532195663,1.18,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,36.4,323.15,1.0456532195663,0.278,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,62.4,323.15,1.0456532195663,0.374,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,82.9,323.15,1.0456532195663,0.443,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,111.8,323.15,1.0456532195663,0.564,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,149.7,323.15,1.0456532195663,0.617,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,191.8,323.15,1.0456532195663,0.659,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,295.9,323.15,1.0456532195663,0.752,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,428.3,323.15,1.0456532195663,0.809,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,639.9,323.15,1.0456532195663,0.922,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,977.8,323.15,1.0456532195663,1.022,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,1390.1,323.15,1.0456532195663,1.05,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,1935.0,323.15,1.0456532195663,1.09,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,2364.3,323.15,1.0456532195663,1.135,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,20.2,333.15,1.0456532195663,0.201,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,42.3,333.15,1.0456532195663,0.25,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,80.3,333.15,1.0456532195663,0.323,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,107.0,333.15,1.0456532195663,0.416,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,192.5,333.15,1.0456532195663,0.54,Chauhan et al (2003)
triisopropanolamine,TIPA,Tertiary,C9H21NO3,395.5,333.15,1.0456532195663,0.65,Chauhan et al (2003)
